SLUR RATE,PROP CON,TR PRESS
100.7,2.0,8230.0
100.7,2.0,8236.0
100.8,2.0,8217.0
100.7,2.0,8221.0
100.6,2.0,8227.0
100.8,2.0,8230.0
100.8,2.0,8220.0
100.7,2.0,8227.0
100.7,2.0,8222.0
100.6,2.0,8220.0
100.5,2.0,8222.0
100.4,2.0,8220.0
100.2,2.0,8217.0
100.2,2.0,8224.0
100.3,2.0,8228.0
100.3,2.0,8216.0
100.3,2.0,8239.0
100.2,2.0,8218.0
100.2,2.0,8213.0
100.3,2.0,8228.0
100.3,2.0,8217.0
100.3,2.0,8230.0
100.3,2.0,8226.0
100.4,2.0,8228.0
100.3,2.0,8232.0
100.2,2.0,8216.0
100.2,2.0,8231.0
100.2,2.0,8219.0
100.2,2.0,8227.0
100.0,2.0,8247.0
100.0,2.0,8221.0
100.1,2.0,8224.0
100.1,2.0,8221.0
100.3,2.0,8228.0
100.2,2.0,8234.0
100.1,2.0,8224.0
100.1,2.0,8223.0
100.0,2.0,8231.0
100.1,2.0,8240.0
100.3,2.0,8226.0
100.4,2.0,8233.0
100.2,2.0,8230.0
100.3,2.0,8223.0
100.3,2.0,8238.0
100.2,2.0,8229.0
100.3,2.0,8224.0
100.2,2.0,8227.0
100.4,2.0,8219.0
100.4,2.0,8240.0
100.4,2.0,8217.0
100.4,2.0,8216.0
100.3,2.0,8229.0
100.5,2.0,8226.0
100.5,2.0,8240.0
100.3,2.0,8225.0
100.4,2.0,8216.0
100.5,2.0,8219.0
100.5,2.0,8222.0
100.5,2.0,8223.0
100.5,2.0,8224.0
100.7,2.0,8228.0
100.6,2.0,8216.0
100.6,2.0,8234.0
100.5,2.0,8218.0
100.4,2.0,8224.0
100.4,2.0,8231.0
100.5,2.0,8233.0
100.4,2.0,8232.0
100.3,2.0,8221.0
100.2,2.0,8229.0
100.2,2.0,8242.0
100.3,2.0,8232.0
100.3,2.0,8237.0
100.3,2.0,8229.0
100.4,2.0,8213.0
100.1,2.0,8235.0
100.2,2.0,8237.0
100.3,2.0,8239.0
100.2,2.0,8233.0
100.1,2.0,8226.0
100.1,2.0,8230.0
100.2,2.0,8231.0
100.2,2.0,8231.0
100.0,2.0,8235.0
100.0,2.0,8233.0
100.0,2.0,8245.0
100.1,2.0,8237.0
100.2,2.0,8228.0
100.2,2.0,8219.0
100.1,2.0,8232.0
100.1,2.0,8245.0
100.1,2.0,8236.0
100.0,2.0,8240.0
99.9,2.0,8226.0
100.0,2.0,8233.0
99.9,2.0,8237.0
100.0,2.0,8231.0
99.8,2.0,8238.0
99.7,2.0,8224.0
99.7,2.0,8237.0
99.6,2.0,8232.0
99.6,2.0,8230.0
99.7,2.0,8236.0
99.7,2.0,8224.0
99.7,2.0,8231.0
99.7,2.0,8235.0
99.6,2.0,8221.0
99.5,2.0,8231.0
99.6,2.0,8222.0
99.5,2.0,8229.0
99.5,2.0,8225.0
99.5,2.0,8217.0
99.7,2.0,8231.0
99.7,2.0,8227.0
99.9,2.0,8233.0
99.9,2.0,8226.0
99.7,2.0,8232.0
99.7,2.0,8229.0
99.8,2.0,8231.0
99.8,2.0,8230.0
99.8,2.0,8225.0
99.7,2.0,8227.0
99.6,2.0,8233.0
99.7,2.0,8229.0
99.4,2.0,8228.0
99.4,2.0,8223.0
99.6,2.0,8236.0
99.6,2.0,8240.0
99.6,2.0,8232.0
99.6,2.0,8235.0
99.6,2.0,8228.0
99.6,2.0,8246.0
99.5,2.0,8245.0
99.7,2.0,8235.0
99.6,2.0,8224.0
99.6,2.0,8217.0
99.6,2.0,8235.0
99.6,2.0,8237.0
99.6,2.0,8240.0
99.7,2.0,8220.0
99.5,2.0,8221.0
99.6,2.0,8232.0
99.7,2.0,8239.0
99.7,2.0,8230.0
99.6,2.0,8232.0
99.7,2.0,8228.0
99.7,2.0,8233.0
99.8,2.0,8223.0
99.7,2.0,8225.0
99.9,2.0,8216.0
99.9,2.0,8222.0
99.8,2.0,8240.0
99.9,2.0,8231.0
99.8,2.0,8230.0
99.8,2.0,8224.0
99.9,2.0,8224.0
99.7,2.0,8239.0
99.6,2.0,8230.0
99.6,2.0,8233.0
99.6,2.0,8227.0
99.7,2.0,8220.0
99.8,2.0,8234.0
99.8,2.0,8227.0
99.9,2.0,8241.0
100.0,2.0,8241.0
99.8,2.0,8235.0
99.9,2.0,8239.0
99.9,2.0,8234.0
100.0,2.0,8245.0
100.1,2.0,8247.0
100.1,2.0,8251.0
100.1,2.0,8236.0
100.1,2.0,8237.0
100.0,2.0,8249.0
100.0,2.0,8245.0
99.9,2.0,8256.0
99.9,2.0,8243.0
100.0,2.0,8244.0
100.0,2.0,8248.0
100.1,2.0,8237.0
100.2,2.0,8251.0
100.1,2.0,8243.0
100.1,2.0,8239.0
100.2,2.0,8256.0
100.3,2.0,8245.0
100.4,2.0,8241.0
100.5,2.0,8233.0
100.5,2.0,8238.0
100.5,2.0,8251.0
100.4,2.0,8251.0
100.5,2.0,8242.0
100.5,2.0,8229.0
100.5,2.0,8245.0
100.6,2.0,8251.0
100.5,2.0,8248.0
100.6,2.0,8241.0
100.5,2.0,8234.0
100.5,2.0,8239.0
100.3,2.0,8239.0
100.1,2.0,8240.0
100.1,2.0,8238.0
100.0,2.0,8228.0
100.0,2.0,8246.0
100.0,2.0,8241.0
100.1,2.0,8237.0
100.1,2.0,8243.0
99.8,2.0,8243.0
99.8,2.0,8245.0
99.8,2.0,8243.0
99.9,2.0,8243.0
99.9,2.0,8236.0
100.0,2.0,8242.0
100.0,2.0,8249.0
100.1,2.0,8246.0
100.2,2.0,8247.0
100.0,2.0,8236.0
100.1,2.0,8237.0
100.1,2.0,8252.0
100.2,2.0,8247.0
100.2,2.0,8239.0
100.3,2.0,8248.0
100.3,2.0,8249.0
100.3,2.0,8250.0
100.3,2.0,8238.0
100.3,2.0,8248.0
100.3,2.0,8247.0
100.1,2.0,8248.0
100.1,2.0,8245.0
100.2,2.0,8237.0
100.2,2.0,8246.0
100.3,2.0,8245.0
100.3,2.0,8248.0
100.1,2.0,8237.0
100.2,2.0,8233.0
100.1,2.0,8248.0
100.0,2.0,8244.0
99.8,2.0,8252.0
100.0,2.0,8249.0
99.9,2.0,8232.0
99.9,2.0,8241.0
99.8,2.0,8237.0
100.0,2.0,8247.0
100.1,2.0,8242.0
100.0,2.0,8236.0
99.9,2.0,8243.0
99.9,2.0,8242.0
100.0,2.0,8241.0
100.0,2.0,8226.0
99.9,2.0,8238.0
100.0,2.0,8242.0
100.0,2.0,8241.0
100.0,2.0,8234.0
100.2,2.0,8229.0
100.1,2.0,8244.0
100.3,2.0,8241.0
100.2,2.0,8238.0
100.3,2.0,8244.0
100.3,2.0,8230.0
100.2,2.0,8238.0
100.3,2.0,8233.0
100.2,2.0,8228.0
100.1,2.0,8246.0
100.0,2.0,8231.0
100.0,2.0,8243.0
100.1,2.0,8233.0
100.3,2.0,8225.0
100.3,2.0,8244.0
100.4,2.0,8252.0
100.5,2.0,8249.0
100.6,2.0,8241.0
100.8,2.0,8239.0
100.7,2.0,8229.0
100.6,2.0,8237.0
100.5,2.0,8249.0
100.3,2.0,8244.0
100.4,2.0,8226.0
100.4,2.0,8232.0
100.4,2.0,8241.0
100.4,2.0,8246.0
100.5,2.0,8238.0
100.6,2.0,8240.0
100.7,2.0,8242.0
100.8,2.0,8242.0
100.7,2.0,8244.0
100.5,2.0,8226.0
100.4,2.0,8242.0
100.5,2.0,8248.0
100.6,2.0,8245.0
100.6,2.0,8243.0
100.6,2.0,8232.0
100.7,2.0,8233.0
100.7,2.0,8243.0
100.6,2.0,8247.0
100.5,2.0,8251.0
100.7,2.0,8233.0
100.7,2.0,8232.0
100.6,2.0,8233.0
100.4,2.0,8234.0
100.4,2.0,8237.0
100.2,2.0,8230.0
100.3,2.0,8231.0
100.3,2.0,8229.0
100.2,2.0,8232.0
100.2,2.0,8231.0
100.1,2.0,8232.0
100.0,2.0,8237.0
99.9,2.0,8229.0
100.1,2.0,8238.0
100.0,2.0,8224.0
100.0,2.0,8233.0
100.1,2.0,8242.0
100.2,2.0,8235.0
100.2,2.0,8239.0
100.2,2.0,8234.0
100.2,2.0,8237.0
100.1,2.0,8245.0
100.1,2.0,8233.0
100.2,2.0,8246.0
100.1,2.0,8241.0
99.9,2.0,8243.0
99.7,2.0,8241.0
99.8,2.0,8230.0
99.8,2.0,8242.0
99.7,2.0,8236.0
99.6,2.0,8248.0
99.7,2.0,8237.0
99.7,2.0,8232.0
99.8,2.0,8240.0
99.8,2.0,8246.0
99.7,2.0,8253.0
99.8,2.0,8228.0
100.0,2.0,8226.0
99.9,2.0,8233.0
100.0,2.0,8236.0
100.1,2.0,8245.0
100.1,2.0,8237.0
100.0,2.0,8227.0
99.9,2.0,8227.0
99.8,2.0,8229.0
99.8,2.0,8247.0
99.9,2.0,8234.0
100.0,2.0,8234.0
99.9,2.0,8234.0
100.0,2.0,8230.0
100.0,2.0,8236.0
100.0,2.0,8223.0
100.0,2.0,8226.0
100.2,2.0,8231.0
100.1,2.0,8224.0
100.1,2.0,8225.0
100.1,2.0,8226.0
100.1,2.0,8216.0
100.1,2.0,8236.0
100.1,2.0,8228.0
100.1,2.0,8236.0
100.2,2.0,8229.0
100.2,2.0,8224.0
100.2,2.0,8228.0
100.3,2.0,8229.0
100.4,2.0,8233.0
100.3,2.0,8227.0
100.4,2.0,8230.0
100.4,2.0,8224.0
100.5,2.0,8228.0
100.5,2.0,8238.0
100.4,2.0,8237.0
100.4,2.0,8249.0
100.3,2.0,8226.0
100.3,2.0,8222.0
100.2,2.0,8228.0
100.3,2.0,8224.0
100.2,2.0,8246.0
100.1,2.0,8231.0
99.9,2.0,8220.0
99.9,2.0,8227.0
100.0,2.0,8214.0
100.0,2.0,8229.0
100.2,2.0,8224.0
100.2,2.0,8229.0
100.3,2.0,8231.0
100.3,2.0,8229.0
100.3,2.0,8226.0
100.3,2.0,8227.0
100.3,2.0,8228.0
100.3,2.0,8224.0
100.2,2.0,8241.0
100.2,2.0,8226.0
100.3,2.0,8207.0
100.2,2.0,8223.0
100.3,2.0,8218.0
100.2,2.0,8225.0
100.2,2.0,8226.0
100.2,2.0,8224.0
100.1,2.0,8229.0
100.2,2.0,8221.0
100.3,2.0,8226.0
100.3,2.0,8224.0
100.3,2.0,8214.0
100.4,2.0,8224.0
100.6,2.0,8213.0
100.6,2.0,8221.0
100.5,2.0,8215.0
100.7,2.0,8215.0
100.8,2.0,8224.0
100.9,2.0,8221.0
100.8,2.0,8220.0
100.6,2.0,8214.0
100.6,2.0,8225.0
100.6,2.0,8218.0
100.4,2.0,8228.0
100.2,2.0,8222.0
100.1,2.0,8215.0
100.0,2.0,8216.0
99.8,2.0,8228.0
99.8,2.0,8229.0
99.9,2.0,8226.0
100.0,2.0,8217.0
100.0,2.0,8227.0
100.2,2.0,8227.0
100.3,2.0,8221.0
100.2,2.0,8227.0
100.2,2.0,8218.0
100.2,2.0,8232.0
100.2,2.0,8226.0
100.1,2.0,8212.0
100.0,2.0,8224.0
99.8,2.0,8222.0
99.8,2.0,8224.0
100.0,2.0,8220.0
99.9,2.0,8214.0
99.9,2.0,8223.0
99.9,2.0,8215.0
99.8,2.0,8228.0
99.9,2.0,8228.0
100.1,2.0,8212.0
100.1,2.0,8216.0
100.1,2.0,8202.0
100.3,2.0,8212.0
100.4,2.0,8214.0
100.3,2.0,8216.0
100.3,2.0,8210.0
100.3,2.0,8211.0
100.4,2.0,8217.0
100.4,2.0,8205.0
100.4,2.0,8222.0
100.2,2.0,8211.0
100.3,2.0,8208.0
100.4,2.0,8212.0
100.3,2.0,8202.0
100.3,2.0,8208.0
100.1,2.0,8210.0
100.2,2.0,8205.0
100.1,2.0,8210.0
100.0,2.0,8194.0
100.0,2.0,8212.0
100.0,2.0,8212.0
99.9,2.0,8207.0
99.9,2.0,8215.0
99.9,2.0,8208.0
99.8,2.0,8217.0
99.9,2.0,8218.0
99.6,2.0,8211.0
99.5,2.0,8206.0
99.5,2.0,8228.0
99.3,2.0,8226.0
99.2,2.0,8215.0
99.2,2.0,8205.0
99.4,2.0,8205.0
99.5,2.0,8208.0
99.6,2.0,8222.0
99.7,2.0,8229.0
99.9,2.0,8222.0
100.0,2.0,8196.0
100.0,2.0,8204.0
99.9,2.0,8215.0
100.0,2.0,8211.0
100.2,2.0,8220.0
100.2,2.0,8201.0
100.2,2.0,8208.0
100.0,2.0,8219.0
99.9,2.0,8200.0
100.1,2.0,8204.0
100.2,2.0,8207.0
100.2,2.0,8209.0
100.1,2.0,8208.0
100.0,2.0,8202.0
99.9,2.0,8209.0
99.9,2.0,8202.0
99.8,2.0,8193.0
99.9,2.0,8202.0
100.0,2.0,8195.0
99.9,2.0,8196.0
100.0,2.0,8195.0
100.0,2.0,8199.0
99.9,2.0,8200.0
100.0,2.0,8202.0
100.3,2.0,8199.0
100.4,2.0,8194.0
100.3,2.0,8200.0
100.4,2.0,8194.0
100.4,2.0,8206.0
100.4,2.0,8208.0
100.4,2.0,8197.0
100.4,2.0,8202.0
100.4,2.0,8194.0
100.4,2.0,8193.0
100.6,2.0,8211.0
100.6,2.0,8206.0
100.5,2.0,8214.0
100.4,2.0,8196.0
100.4,2.0,8202.0
100.3,2.0,8218.0
100.3,2.0,8203.0
100.6,2.0,8203.0
100.7,2.0,8193.0
100.5,2.0,8204.0
100.2,2.0,8210.0
100.4,2.0,8201.0
100.5,2.0,8194.0
100.4,2.5,8198.0
100.5,2.5,8209.0
100.4,2.5,8199.0
100.6,2.5,8202.0
100.7,2.5,8189.0
100.9,2.5,8201.0
100.8,2.5,8205.0
100.8,2.5,8206.0
100.7,2.5,8198.0
100.6,2.5,8188.0
100.5,2.5,8190.0
100.4,2.5,8204.0
100.3,2.5,8200.0
100.3,2.5,8204.0
100.5,2.5,8189.0
100.5,2.5,8184.0
100.4,2.5,8205.0
100.4,2.5,8204.0
100.3,2.5,8200.0
100.4,2.5,8198.0
100.4,2.5,8196.0
100.5,2.5,8200.0
100.5,2.5,8207.0
100.3,2.5,8199.0
100.2,2.5,8214.0
100.1,2.5,8201.0
100.0,2.5,8203.0
99.9,2.5,8202.0
99.9,2.5,8199.0
100.0,2.5,8209.0
100.0,2.5,8213.0
100.2,2.5,8197.0
100.2,2.5,8202.0
100.1,2.5,8204.0
100.2,2.5,8193.0
100.3,2.5,8214.0
100.3,2.5,8203.0
100.4,2.5,8201.0
100.2,2.5,8213.0
100.3,2.5,8190.0
100.4,2.5,8200.0
100.3,2.5,8202.0
100.3,2.5,8202.0
100.4,2.5,8216.0
100.4,2.5,8203.0
100.4,2.5,8210.0
100.3,2.5,8195.0
100.4,2.5,8180.0
100.3,2.5,8209.0
100.2,2.5,8208.0
100.1,2.5,8200.0
100.3,2.5,8194.0
100.3,2.5,8185.0
100.3,2.5,8196.0
100.4,2.5,8202.0
100.4,2.5,8195.0
100.5,2.5,8188.0
100.4,2.5,8201.0
100.4,2.5,8198.0
100.4,2.5,8193.0
100.4,2.5,8196.0
100.4,2.5,8184.0
100.4,2.5,8187.0
100.5,2.5,8189.0
100.5,2.5,8190.0
100.5,2.5,8194.0
100.3,2.5,8182.0
100.4,2.5,8205.0
100.4,2.5,8189.0
100.4,2.5,8184.0
100.4,2.5,8195.0
100.5,2.5,8182.0
100.5,2.5,8196.0
100.7,2.5,8196.0
100.7,2.5,8186.0
100.7,2.5,8183.0
100.8,2.5,8182.0
100.9,2.5,8183.0
100.9,2.5,8184.0
101.0,2.5,8190.0
100.9,2.5,8186.0
100.8,2.5,8194.0
100.5,2.5,8192.0
100.3,2.5,8183.0
100.3,2.5,8177.0
100.4,2.5,8190.0
100.5,2.5,8198.0
100.6,2.5,8188.0
100.6,2.5,8180.0
100.7,2.5,8189.0
100.6,2.5,8182.0
100.6,2.5,8190.0
100.6,2.5,8185.0
100.6,2.5,8174.0
100.6,2.5,8182.0
100.5,2.5,8178.0
100.3,2.5,8194.0
100.1,2.5,8188.0
100.2,2.5,8178.0
100.2,2.5,8183.0
100.2,2.5,8181.0
100.1,2.5,8178.0
100.1,2.5,8183.0
100.2,2.5,8178.0
100.1,2.5,8188.0
100.0,2.5,8188.0
99.9,2.5,8180.0
100.0,2.5,8178.0
100.2,2.5,8168.0
100.2,2.5,8184.0
100.2,2.5,8191.0
100.0,2.5,8182.0
100.0,2.5,8167.0
100.1,2.5,8174.0
99.9,2.5,8168.0
100.0,2.5,8176.0
100.0,2.5,8186.0
100.1,2.5,8164.0
100.1,2.5,8178.0
100.1,2.5,8179.0
100.1,2.5,8172.0
100.0,2.5,8183.0
100.0,2.5,8175.0
99.9,2.5,8187.0
100.0,2.5,8183.0
100.0,2.5,8168.0
100.0,2.5,8183.0
99.9,2.5,8171.0
100.0,2.5,8187.0
99.8,2.5,8185.0
99.8,2.5,8164.0
99.8,2.5,8176.0
99.8,2.5,8178.0
99.9,2.5,8185.0
99.9,2.5,8191.0
99.8,2.5,8189.0
99.8,2.5,8177.0
99.6,2.5,8186.0
99.5,2.5,8188.0
99.6,2.5,8185.0
99.7,2.5,8171.0
99.7,2.5,8183.0
99.7,2.5,8193.0
99.8,2.5,8197.0
99.8,2.5,8175.0
99.8,2.5,8181.0
99.8,2.5,8182.0
99.8,2.5,8190.0
99.7,2.5,8204.0
99.7,2.5,8182.0
99.6,2.5,8185.0
99.5,2.5,8188.0
99.6,2.5,8188.0
99.6,2.5,8195.0
99.6,2.5,8184.0
99.8,2.5,8178.0
99.9,2.5,8186.0
99.9,2.5,8190.0
99.7,2.5,8199.0
99.7,2.5,8180.0
99.8,2.5,8178.0
100.2,2.5,8188.0
100.3,2.5,8183.0
100.3,2.5,8188.0
100.1,2.5,8192.0
100.2,2.5,8194.0
100.3,2.5,8192.0
100.2,2.5,8199.0
100.0,2.5,8183.0
100.1,2.5,8188.0
100.0,2.5,8202.0
100.1,2.5,8196.0
100.1,2.5,8211.0
100.1,2.5,8200.0
100.0,2.5,8202.0
100.1,2.5,8207.0
100.0,2.5,8202.0
100.1,2.5,8207.0
100.1,2.5,8205.0
100.0,2.5,8201.0
100.1,2.5,8216.0
99.9,2.5,8203.0
99.9,2.5,8212.0
100.0,2.5,8216.0
100.0,2.5,8214.0
99.8,2.5,8222.0
100.0,2.5,8206.0
100.0,2.5,8210.0
99.9,2.5,8212.0
99.9,2.5,8226.0
99.9,2.5,8216.0
100.1,2.5,8206.0
100.3,2.5,8201.0
100.3,2.5,8211.0
100.4,2.5,8236.0
100.2,2.5,8219.0
100.2,2.5,8214.0
100.3,2.5,8212.0
100.1,2.5,8211.0
100.3,2.5,8223.0
100.3,2.5,8216.0
100.5,2.5,8218.0
100.4,2.5,8222.0
100.3,2.5,8208.0
100.2,2.5,8230.0
100.2,2.5,8206.0
100.2,2.5,8205.0
100.4,2.5,8223.0
100.3,2.5,8220.0
100.5,2.5,8227.0
100.4,2.5,8217.0
100.4,2.5,8217.0
100.4,2.5,8219.0
100.4,2.5,8231.0
100.3,2.5,8225.0
100.3,2.5,8220.0
100.5,2.5,8211.0
100.4,2.5,8227.0
100.4,2.5,8221.0
100.5,2.5,8225.0
100.7,2.5,8220.0
100.7,2.5,8221.0
100.8,2.5,8221.0
100.5,2.5,8225.0
100.4,2.5,8218.0
100.5,2.5,8218.0
100.4,2.5,8244.0
100.4,2.5,8223.0
100.3,2.5,8226.0
100.1,2.5,8220.0
99.9,2.5,8210.0
99.9,2.5,8230.0
99.9,2.5,8236.0
99.9,2.5,8228.0
100.0,2.5,8229.0
100.0,2.5,8213.0
100.2,2.5,8231.0
100.5,2.5,8223.0
100.4,2.5,8224.0
100.5,2.5,8233.0
100.4,2.5,8219.0
100.4,2.5,8230.0
100.3,2.5,8231.0
100.3,2.5,8222.0
100.4,2.5,8221.0
100.4,2.5,8234.0
100.5,2.5,8225.0
100.7,2.5,8229.0
100.7,2.5,8223.0
100.8,2.5,8212.0
101.0,2.5,8238.0
101.0,2.5,8228.0
101.1,2.5,8206.0
101.1,2.5,8221.0
100.8,2.5,8215.0
100.6,2.5,8223.0
100.7,1.5,8225.0
100.8,0.5,8212.0
100.7,0.5,8223.0
100.6,0.5,8215.0
100.4,0.5,8220.0
100.3,0.5,8223.0
100.4,0.5,8213.0
100.3,0.5,8232.0
100.2,0.5,8224.0
100.0,0.5,8220.0
100.2,0.5,8218.0
100.2,0.5,8204.0
100.1,0.5,8209.0
100.2,0.5,8211.0
100.0,0.5,8205.0
100.2,0.5,8193.0
100.1,0.5,8199.0
100.0,0.5,8189.0
100.0,0.5,8196.0
100.1,0.5,8201.0
99.9,0.5,8190.0
99.9,0.5,8182.0
99.8,0.5,8187.0
99.8,0.5,8191.0
99.8,0.5,8188.0
99.9,0.5,8182.0
99.8,0.5,8196.0
99.7,0.5,8188.0
99.8,0.5,8185.0
99.9,0.5,8192.0
99.9,0.5,8181.0
99.8,0.5,8204.0
99.8,0.5,8193.0
99.9,0.5,8185.0
100.0,0.5,8195.0
99.9,0.5,8190.0
99.9,0.5,8196.0
99.8,0.5,8200.0
99.7,0.5,8188.0
99.6,0.5,8200.0
99.4,0.5,8180.0
99.4,0.5,8195.0
99.5,0.5,8204.0
99.5,0.5,8200.0
99.5,0.5,8207.0
99.6,0.5,8205.0
99.6,0.5,8196.0
99.6,0.5,8196.0
99.7,0.5,8202.0
99.8,0.5,8196.0
99.9,0.5,8212.0
99.9,0.5,8214.0
99.9,0.5,8206.0
99.9,0.5,8215.0
99.9,0.5,8209.0
99.9,0.5,8218.0
99.7,0.5,8222.0
99.9,0.5,8219.0
99.9,0.5,8230.0
99.9,0.5,8216.0
99.8,0.5,8217.0
99.8,0.5,8229.0
99.7,0.5,8216.0
99.7,0.5,8230.0
99.8,0.5,8231.0
99.8,0.5,8220.0
99.8,0.5,8223.0
99.7,0.5,8223.0
99.7,0.5,8234.0
99.7,0.5,8243.0
99.6,0.5,8243.0
99.6,0.5,8221.0
99.6,0.5,8234.0
99.6,0.5,8237.0
99.5,0.5,8245.0
99.5,0.5,8244.0
99.5,0.5,8243.0
99.6,0.5,8235.0
99.5,0.5,8237.0
99.6,0.5,8246.0
99.5,0.5,8259.0
99.6,0.5,8237.0
99.5,0.5,8248.0
99.5,0.5,8261.0
99.5,0.5,8244.0
99.5,0.5,8259.0
99.4,0.5,8244.0
99.4,0.5,8255.0
99.4,0.5,8266.0
99.4,0.5,8259.0
99.5,0.5,8257.0
99.6,0.5,8260.0
99.6,0.5,8267.0
99.7,0.5,8266.0
99.7,0.5,8262.0
99.7,0.5,8270.0
99.7,0.5,8263.0
99.7,0.5,8267.0
99.6,0.5,8277.0
99.5,0.5,8273.0
99.5,0.5,8273.0
99.5,0.5,8272.0
99.4,0.5,8280.0
99.5,0.5,8275.0
99.6,0.5,8287.0
99.7,0.5,8290.0
99.6,0.5,8286.0
99.6,0.5,8299.0
99.7,0.7000000000000001,8283.0
99.7,0.7000000000000001,8287.0
99.6,0.7000000000000001,8295.0
99.6,0.7000000000000001,8292.0
99.6,0.7000000000000001,8298.0
99.7,0.7000000000000001,8293.0
99.7,0.7000000000000001,8290.0
99.7,0.7000000000000001,8296.0
99.8,0.7000000000000001,8293.0
99.7,0.7000000000000001,8301.0
99.6,0.7000000000000001,8291.0
99.6,0.7000000000000001,8297.0
99.6,0.7000000000000001,8288.0
99.6,0.7000000000000001,8303.0
99.5,0.7000000000000001,8303.0
99.5,0.7000000000000001,8300.0
99.5,0.7000000000000001,8305.0
99.5,0.7000000000000001,8313.0
99.5,0.7000000000000001,8314.0
99.6,0.7000000000000001,8300.0
99.7,0.7000000000000001,8306.0
99.6,0.7000000000000001,8315.0
99.6,0.7000000000000001,8309.0
99.6,0.7000000000000001,8315.0
99.9,0.7000000000000001,8295.0
99.8,0.7000000000000001,8300.0
99.8,0.7000000000000001,8309.0
99.9,0.7000000000000001,8312.0
99.7,0.7000000000000001,8316.0
99.8,0.7000000000000001,8295.0
99.7,0.7000000000000001,8284.0
99.7,0.7000000000000001,8302.0
99.5,0.7000000000000001,8297.0
99.5,0.7000000000000001,8304.0
99.5,0.7000000000000001,8293.0
99.5,0.7000000000000001,8281.0
99.4,0.7000000000000001,8295.0
99.5,0.7000000000000001,8289.0
99.4,0.7000000000000001,8285.0
99.5,0.7000000000000001,8275.0
99.5,0.7000000000000001,8284.0
99.5,0.7000000000000001,8277.0
99.7,0.7000000000000001,8276.0
99.8,0.7000000000000001,8269.0
99.6,0.7000000000000001,8276.0
99.5,0.7000000000000001,8267.0
99.5,0.7000000000000001,8277.0
99.6,0.7000000000000001,8272.0
99.7,0.7000000000000001,8261.0
99.8,0.7000000000000001,8260.0
99.8,0.7000000000000001,8260.0
99.8,0.7000000000000001,8252.0
99.7,0.7000000000000001,8255.0
99.8,0.7000000000000001,8254.0
99.9,0.7000000000000001,8231.0
99.9,0.7000000000000001,8249.0
100.0,0.7000000000000001,8233.0
100.1,0.7000000000000001,8236.0
100.0,0.7000000000000001,8248.0
99.9,0.7000000000000001,8233.0
99.9,0.7000000000000001,8239.0
100.0,0.7000000000000001,8223.0
100.0,0.7000000000000001,8217.0
99.8,0.7000000000000001,8231.0
99.8,0.7000000000000001,8216.0
99.7,0.7000000000000001,8238.0
99.7,0.7000000000000001,8221.0
99.6,0.7000000000000001,8208.0
99.8,0.7000000000000001,8213.0
99.8,0.7000000000000001,8206.0
99.8,0.7000000000000001,8208.0
99.8,0.7000000000000001,8201.0
99.9,0.7000000000000001,8202.0
99.8,0.7000000000000001,8202.0
99.9,0.7000000000000001,8198.0
100.0,0.7000000000000001,8196.0
99.9,0.7000000000000001,8188.0
99.8,0.7000000000000001,8196.0
99.5,0.7000000000000001,8185.0
99.7,0.7000000000000001,8186.0
99.8,0.7000000000000001,8169.0
99.9,0.7000000000000001,8158.0
99.9,0.7000000000000001,8166.0
99.9,0.7000000000000001,8157.0
99.8,0.7000000000000001,8161.0
99.9,0.7000000000000001,8156.0
99.9,0.7000000000000001,8148.0
